D:\PD\Laba_3\pd_lab_3\dataset\positive\0525.txt,positive\0525.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0526.txt,positive\0526.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0527.txt,positive\0527.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0528.txt,positive\0528.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0529.txt,positive\0529.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0530.txt,positive\0530.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0531.txt,positive\0531.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0532.txt,positive\0532.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0533.txt,positive\0533.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0534.txt,positive\0534.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0535.txt,positive\0535.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0536.txt,positive\0536.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0537.txt,positive\0537.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0538.txt,positive\0538.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0539.txt,positive\0539.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0540.txt,positive\0540.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0541.txt,positive\0541.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0542.txt,positive\0542.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0543.txt,positive\0543.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0544.txt,positive\0544.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0545.txt,positive\0545.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0546.txt,positive\0546.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0547.txt,positive\0547.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0548.txt,positive\0548.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0549.txt,positive\0549.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0550.txt,positive\0550.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0551.txt,positive\0551.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0552.txt,positive\0552.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0553.txt,positive\0553.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0554.txt,positive\0554.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0555.txt,positive\0555.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0556.txt,positive\0556.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0557.txt,positive\0557.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0558.txt,positive\0558.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0559.txt,positive\0559.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0560.txt,positive\0560.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0561.txt,positive\0561.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0562.txt,positive\0562.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0563.txt,positive\0563.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0564.txt,positive\0564.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0565.txt,positive\0565.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0566.txt,positive\0566.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0567.txt,positive\0567.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0568.txt,positive\0568.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0569.txt,positive\0569.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0570.txt,positive\0570.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0571.txt,positive\0571.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0572.txt,positive\0572.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0573.txt,positive\0573.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0574.txt,positive\0574.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0575.txt,positive\0575.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0576.txt,positive\0576.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0577.txt,positive\0577.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0578.txt,positive\0578.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0579.txt,positive\0579.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0580.txt,positive\0580.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0581.txt,positive\0581.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0582.txt,positive\0582.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0583.txt,positive\0583.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0584.txt,positive\0584.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0585.txt,positive\0585.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0586.txt,positive\0586.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0587.txt,positive\0587.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0588.txt,positive\0588.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0589.txt,positive\0589.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0590.txt,positive\0590.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0591.txt,positive\0591.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0592.txt,positive\0592.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0593.txt,positive\0593.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0594.txt,positive\0594.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0595.txt,positive\0595.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0596.txt,positive\0596.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0597.txt,positive\0597.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0598.txt,positive\0598.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0599.txt,positive\0599.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0600.txt,positive\0600.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0601.txt,positive\0601.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0602.txt,positive\0602.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0603.txt,positive\0603.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0604.txt,positive\0604.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0605.txt,positive\0605.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0606.txt,positive\0606.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0607.txt,positive\0607.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0608.txt,positive\0608.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0609.txt,positive\0609.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0610.txt,positive\0610.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0611.txt,positive\0611.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0612.txt,positive\0612.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0613.txt,positive\0613.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0614.txt,positive\0614.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0615.txt,positive\0615.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0616.txt,positive\0616.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0617.txt,positive\0617.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0618.txt,positive\0618.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0619.txt,positive\0619.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0620.txt,positive\0620.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0621.txt,positive\0621.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0622.txt,positive\0622.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0623.txt,positive\0623.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0624.txt,positive\0624.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0625.txt,positive\0625.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0626.txt,positive\0626.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0627.txt,positive\0627.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0628.txt,positive\0628.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0629.txt,positive\0629.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0630.txt,positive\0630.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0631.txt,positive\0631.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0632.txt,positive\0632.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0633.txt,positive\0633.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0634.txt,positive\0634.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0635.txt,positive\0635.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0636.txt,positive\0636.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0637.txt,positive\0637.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0638.txt,positive\0638.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0639.txt,positive\0639.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0640.txt,positive\0640.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0641.txt,positive\0641.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0642.txt,positive\0642.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0643.txt,positive\0643.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0644.txt,positive\0644.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0645.txt,positive\0645.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0646.txt,positive\0646.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0647.txt,positive\0647.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0648.txt,positive\0648.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0649.txt,positive\0649.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0650.txt,positive\0650.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0651.txt,positive\0651.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0652.txt,positive\0652.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0653.txt,positive\0653.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0654.txt,positive\0654.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0655.txt,positive\0655.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0656.txt,positive\0656.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0657.txt,positive\0657.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0658.txt,positive\0658.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0659.txt,positive\0659.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0660.txt,positive\0660.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0661.txt,positive\0661.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0662.txt,positive\0662.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0663.txt,positive\0663.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0664.txt,positive\0664.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0665.txt,positive\0665.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0666.txt,positive\0666.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0667.txt,positive\0667.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0668.txt,positive\0668.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0669.txt,positive\0669.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0670.txt,positive\0670.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0671.txt,positive\0671.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0672.txt,positive\0672.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0673.txt,positive\0673.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0674.txt,positive\0674.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0675.txt,positive\0675.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0676.txt,positive\0676.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0677.txt,positive\0677.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0678.txt,positive\0678.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0679.txt,positive\0679.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0680.txt,positive\0680.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0681.txt,positive\0681.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0682.txt,positive\0682.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0683.txt,positive\0683.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0684.txt,positive\0684.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0685.txt,positive\0685.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0686.txt,positive\0686.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0687.txt,positive\0687.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0688.txt,positive\0688.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0689.txt,positive\0689.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0690.txt,positive\0690.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0691.txt,positive\0691.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0692.txt,positive\0692.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0693.txt,positive\0693.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0694.txt,positive\0694.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0695.txt,positive\0695.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0696.txt,positive\0696.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0697.txt,positive\0697.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0698.txt,positive\0698.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0699.txt,positive\0699.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0700.txt,positive\0700.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0701.txt,positive\0701.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0702.txt,positive\0702.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0703.txt,positive\0703.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0704.txt,positive\0704.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0705.txt,positive\0705.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0706.txt,positive\0706.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0707.txt,positive\0707.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0708.txt,positive\0708.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0709.txt,positive\0709.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0710.txt,positive\0710.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0711.txt,positive\0711.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0712.txt,positive\0712.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0713.txt,positive\0713.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0714.txt,positive\0714.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0715.txt,positive\0715.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0716.txt,positive\0716.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0717.txt,positive\0717.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0718.txt,positive\0718.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0719.txt,positive\0719.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0720.txt,positive\0720.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0721.txt,positive\0721.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0722.txt,positive\0722.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0723.txt,positive\0723.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0724.txt,positive\0724.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0725.txt,positive\0725.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0726.txt,positive\0726.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0727.txt,positive\0727.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0728.txt,positive\0728.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0729.txt,positive\0729.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0730.txt,positive\0730.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0731.txt,positive\0731.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0732.txt,positive\0732.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0733.txt,positive\0733.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0734.txt,positive\0734.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0735.txt,positive\0735.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0736.txt,positive\0736.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0737.txt,positive\0737.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0738.txt,positive\0738.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0739.txt,positive\0739.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0740.txt,positive\0740.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0741.txt,positive\0741.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0742.txt,positive\0742.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0743.txt,positive\0743.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0744.txt,positive\0744.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0745.txt,positive\0745.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0746.txt,positive\0746.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0747.txt,positive\0747.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0748.txt,positive\0748.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0749.txt,positive\0749.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0750.txt,positive\0750.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0751.txt,positive\0751.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0752.txt,positive\0752.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0753.txt,positive\0753.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0754.txt,positive\0754.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0755.txt,positive\0755.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0756.txt,positive\0756.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0757.txt,positive\0757.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0758.txt,positive\0758.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0759.txt,positive\0759.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0760.txt,positive\0760.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0761.txt,positive\0761.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0762.txt,positive\0762.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0763.txt,positive\0763.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0764.txt,positive\0764.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0765.txt,positive\0765.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0766.txt,positive\0766.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0767.txt,positive\0767.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0768.txt,positive\0768.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0769.txt,positive\0769.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0770.txt,positive\0770.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0771.txt,positive\0771.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0772.txt,positive\0772.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0773.txt,positive\0773.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0774.txt,positive\0774.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0775.txt,positive\0775.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0776.txt,positive\0776.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0777.txt,positive\0777.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0778.txt,positive\0778.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0779.txt,positive\0779.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0780.txt,positive\0780.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0781.txt,positive\0781.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0782.txt,positive\0782.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0783.txt,positive\0783.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0784.txt,positive\0784.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0785.txt,positive\0785.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0786.txt,positive\0786.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0787.txt,positive\0787.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0788.txt,positive\0788.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0789.txt,positive\0789.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0790.txt,positive\0790.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0791.txt,positive\0791.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0792.txt,positive\0792.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0793.txt,positive\0793.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0794.txt,positive\0794.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0795.txt,positive\0795.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0796.txt,positive\0796.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0797.txt,positive\0797.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0798.txt,positive\0798.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0799.txt,positive\0799.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0800.txt,positive\0800.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0801.txt,positive\0801.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0802.txt,positive\0802.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0803.txt,positive\0803.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0804.txt,positive\0804.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0805.txt,positive\0805.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0806.txt,positive\0806.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0807.txt,positive\0807.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0808.txt,positive\0808.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0809.txt,positive\0809.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0810.txt,positive\0810.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0811.txt,positive\0811.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0812.txt,positive\0812.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0813.txt,positive\0813.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0814.txt,positive\0814.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0815.txt,positive\0815.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0816.txt,positive\0816.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0817.txt,positive\0817.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0818.txt,positive\0818.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0819.txt,positive\0819.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0820.txt,positive\0820.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0821.txt,positive\0821.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0822.txt,positive\0822.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0823.txt,positive\0823.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0824.txt,positive\0824.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0825.txt,positive\0825.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0826.txt,positive\0826.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0827.txt,positive\0827.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0828.txt,positive\0828.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0829.txt,positive\0829.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0830.txt,positive\0830.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0831.txt,positive\0831.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0832.txt,positive\0832.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0833.txt,positive\0833.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0834.txt,positive\0834.txt,positive
D:\PD\Laba_3\pd_lab_3\dataset\positive\0835.txt,positive\0835.txt,positive
